market,latitude,longitude,commodity,unit,price,year,month
Musoma,-1.5,33.8,Maize,100 KG,66750.0,2022,4
Musoma,-1.5,33.8,Rice,100 KG,150000.0,2022,4
Musoma,-1.5,33.8,Beans,100 KG,225750.0,2022,4
Musoma,-1.5,33.8,Maize,100 KG,75000.0,2022,5
Musoma,-1.5,33.8,Rice,100 KG,176667.0,2022,5
Musoma,-1.5,33.8,Beans,100 KG,210000.0,2022,5
Musoma,-1.5,33.8,Maize,100 KG,92500.0,2022,6
Musoma,-1.5,33.8,Rice,100 KG,171500.0,2022,6
Musoma,-1.5,33.8,Beans,100 KG,185500.0,2022,6
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2022,7
Musoma,-1.5,33.8,Rice,100 KG,167000.0,2022,7
Musoma,-1.5,33.8,Beans,100 KG,145000.0,2022,7
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2022,8
Musoma,-1.5,33.8,Rice,100 KG,176875.0,2022,8
Musoma,-1.5,33.8,Beans,100 KG,145000.0,2022,8
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2022,9
Musoma,-1.5,33.8,Rice,100 KG,175000.0,2022,9
Musoma,-1.5,33.8,Beans,100 KG,145000.0,2022,9
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2023,2
Musoma,-1.5,33.8,Rice,100 KG,215556.0,2023,2
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2023,3
Musoma,-1.5,33.8,Rice,100 KG,265556.0,2023,3
Musoma,-1.5,33.8,Maize,100 KG,99927.775,2023,4
Musoma,-1.5,33.8,Rice,100 KG,260000.0,2023,4
Morogoro,-6.816667,37.666667,Maize,100 KG,33033.33,2006,1
Morogoro,-6.816667,37.666667,Rice,100 KG,61250.0,2006,1
Morogoro,-6.816667,37.666667,Beans,100 KG,65055.56,2006,1
Morogoro,-6.816667,37.666667,Maize,100 KG,32625.0,2006,2
Morogoro,-6.816667,37.666667,Rice,100 KG,68000.0,2006,2
Morogoro,-6.816667,37.666667,Beans,100 KG,79681.82,2006,2
Morogoro,-6.816667,37.666667,Maize,100 KG,40208.33,2006,3
Morogoro,-6.816667,37.666667,Rice,100 KG,80071.43,2006,3
Morogoro,-6.816667,37.666667,Beans,100 KG,83416.67,2006,3
Morogoro,-6.816667,37.666667,Maize,100 KG,36743.75,2006,4
Morogoro,-6.816667,37.666667,Rice,100 KG,89375.0,2006,4
Morogoro,-6.816667,37.666667,Maize,100 KG,34404.17,2006,5
Morogoro,-6.816667,37.666667,Rice,100 KG,92291.67,2006,5
Morogoro,-6.816667,37.666667,Beans,100 KG,69520.83,2006,5
Morogoro,-6.816667,37.666667,Maize,100 KG,28825.0,2006,6
Morogoro,-6.816667,37.666667,Rice,100 KG,85000.0,2006,6
Morogoro,-6.816667,37.666667,Beans,100 KG,56208.33,2006,6
Morogoro,-6.816667,37.666667,Maize,100 KG,20600.0,2006,7
Morogoro,-6.816667,37.666667,Rice,100 KG,69545.45,2006,7
Morogoro,-6.816667,37.666667,Beans,100 KG,54363.64,2006,7
Morogoro,-6.816667,37.666667,Maize,100 KG,21271.43,2006,8
Morogoro,-6.816667,37.666667,Rice,100 KG,64821.43,2006,8
Morogoro,-6.816667,37.666667,Beans,100 KG,57482.14,2006,8
Morogoro,-6.816667,37.666667,Maize,100 KG,17975.0,2006,9
Morogoro,-6.816667,37.666667,Rice,100 KG,64833.33,2006,9
Morogoro,-6.816667,37.666667,Beans,100 KG,60125.0,2006,9
Morogoro,-6.816667,37.666667,Maize,100 KG,18250.0,2006,10
Morogoro,-6.816667,37.666667,Rice,100 KG,67187.5,2006,10
Morogoro,-6.816667,37.666667,Maize,100 KG,9955.56,2006,11
Morogoro,-6.816667,37.666667,Rice,100 KG,67666.67,2006,11
Morogoro,-6.816667,37.666667,Maize,100 KG,10485.71,2006,12
Morogoro,-6.816667,37.666667,Rice,100 KG,67312.5,2006,12
Morogoro,-6.816667,37.666667,Beans,100 KG,64625.0,2006,12
Morogoro,-6.816667,37.666667,Maize,100 KG,16400.0,2007,1
Morogoro,-6.816667,37.666667,Rice,100 KG,70000.0,2007,1
Morogoro,-6.816667,37.666667,Maize,100 KG,15500.0,2007,2
Morogoro,-6.816667,37.666667,Rice,100 KG,58900.0,2007,2
Morogoro,-6.816667,37.666667,Maize,100 KG,14800.0,2007,3
Morogoro,-6.816667,37.666667,Rice,100 KG,65800.0,2007,3
Morogoro,-6.816667,37.666667,Maize,100 KG,15300.0,2007,4
Morogoro,-6.816667,37.666667,Rice,100 KG,64500.0,2007,4
Morogoro,-6.816667,37.666667,Maize,100 KG,15500.0,2007,5
Morogoro,-6.816667,37.666667,Rice,100 KG,58400.0,2007,5
Morogoro,-6.816667,37.666667,Beans,100 KG,57900.0,2007,5
Morogoro,-6.816667,37.666667,Maize,100 KG,14400.0,2007,6
Morogoro,-6.816667,37.666667,Rice,100 KG,57800.0,2007,6
Morogoro,-6.816667,37.666667,Beans,100 KG,59000.0,2007,6
Morogoro,-6.816667,37.666667,Maize,100 KG,14100.0,2007,7
Morogoro,-6.816667,37.666667,Rice,100 KG,54500.0,2007,7
Morogoro,-6.816667,37.666667,Beans,100 KG,59700.0,2007,7
Morogoro,-6.816667,37.666667,Maize,100 KG,15600.0,2007,8
Morogoro,-6.816667,37.666667,Rice,100 KG,53500.0,2007,8
Morogoro,-6.816667,37.666667,Beans,100 KG,55800.0,2007,8
Morogoro,-6.816667,37.666667,Maize,100 KG,18800.0,2007,9
Morogoro,-6.816667,37.666667,Rice,100 KG,54700.0,2007,9
Morogoro,-6.816667,37.666667,Beans,100 KG,57800.0,2007,9
Morogoro,-6.816667,37.666667,Maize,100 KG,21500.0,2007,10
Morogoro,-6.816667,37.666667,Rice,100 KG,60800.0,2007,10
Morogoro,-6.816667,37.666667,Beans,100 KG,61000.0,2007,10
Morogoro,-6.816667,37.666667,Maize,100 KG,23900.0,2007,11
Morogoro,-6.816667,37.666667,Rice,100 KG,60200.0,2007,11
Morogoro,-6.816667,37.666667,Beans,100 KG,65700.0,2007,11
Morogoro,-6.816667,37.666667,Maize,100 KG,26000.0,2007,12
Morogoro,-6.816667,37.666667,Rice,100 KG,62800.0,2007,12
Morogoro,-6.816667,37.666667,Beans,100 KG,75400.0,2007,12
Morogoro,-6.816667,37.666667,Maize,100 KG,38100.0,2008,1
Morogoro,-6.816667,37.666667,Rice,100 KG,78200.0,2008,1
Morogoro,-6.816667,37.666667,Maize,100 KG,37800.0,2008,2
Morogoro,-6.816667,37.666667,Rice,100 KG,72600.0,2008,2
Morogoro,-6.816667,37.666667,Maize,100 KG,37900.0,2008,3
Morogoro,-6.816667,37.666667,Rice,100 KG,88300.0,2008,3
Morogoro,-6.816667,37.666667,Beans,100 KG,85000.0,2008,3
Morogoro,-6.816667,37.666667,Maize,100 KG,36700.0,2008,4
Morogoro,-6.816667,37.666667,Rice,100 KG,97100.0,2008,4
Morogoro,-6.816667,37.666667,Beans,100 KG,76500.0,2008,4
Morogoro,-6.816667,37.666667,Maize,100 KG,31400.0,2008,5
Morogoro,-6.816667,37.666667,Rice,100 KG,85400.0,2008,5
Morogoro,-6.816667,37.666667,Maize,100 KG,30829.0,2008,6
Morogoro,-6.816667,37.666667,Rice,100 KG,87875.0,2008,6
Morogoro,-6.816667,37.666667,Beans,100 KG,82825.0,2008,6
Morogoro,-6.816667,37.666667,Maize,100 KG,29577.78,2008,7
Morogoro,-6.816667,37.666667,Rice,100 KG,81111.11,2008,7
Morogoro,-6.816667,37.666667,Beans,100 KG,83333.33,2008,7
Morogoro,-6.816667,37.666667,Maize,100 KG,31700.0,2008,8
Morogoro,-6.816667,37.666667,Rice,100 KG,80000.0,2008,8
Morogoro,-6.816667,37.666667,Beans,100 KG,92500.0,2008,8
Morogoro,-6.816667,37.666667,Maize,100 KG,30508.0,2008,9
Morogoro,-6.816667,37.666667,Rice,100 KG,90000.0,2008,9
Morogoro,-6.816667,37.666667,Beans,100 KG,94833.0,2008,9
Morogoro,-6.816667,37.666667,Maize,100 KG,31804.0,2008,10
Morogoro,-6.816667,37.666667,Rice,100 KG,91769.0,2008,10
Morogoro,-6.816667,37.666667,Maize,100 KG,36750.0,2008,11
Morogoro,-6.816667,37.666667,Rice,100 KG,99227.0,2008,11
Morogoro,-6.816667,37.666667,Maize,100 KG,44000.0,2008,12
Morogoro,-6.816667,37.666667,Rice,100 KG,95000.0,2008,12
Morogoro,-6.816667,37.666667,Beans,100 KG,100000.0,2008,12
Morogoro,-6.816667,37.666667,Maize,100 KG,44500.0,2009,1
Morogoro,-6.816667,37.666667,Rice,100 KG,120000.0,2009,1
Morogoro,-6.816667,37.666667,Beans,100 KG,100000.0,2009,1
Morogoro,-6.816667,37.666667,Maize,100 KG,45000.0,2009,2
Morogoro,-6.816667,37.666667,Rice,100 KG,135000.0,2009,2
Morogoro,-6.816667,37.666667,Beans,100 KG,138000.0,2009,2
Morogoro,-6.816667,37.666667,Maize,100 KG,45000.0,2009,3
Morogoro,-6.816667,37.666667,Rice,100 KG,135000.0,2009,3
Morogoro,-6.816667,37.666667,Beans,100 KG,110000.0,2009,3
Morogoro,-6.816667,37.666667,Maize,100 KG,42730.0,2009,4
Morogoro,-6.816667,37.666667,Rice,100 KG,120750.0,2009,4
Morogoro,-6.816667,37.666667,Beans,100 KG,98250.0,2009,4
Morogoro,-6.816667,37.666667,Maize,100 KG,43437.5,2009,5
Morogoro,-6.816667,37.666667,Rice,100 KG,110625.0,2009,5
Morogoro,-6.816667,37.666667,Beans,100 KG,87687.5,2009,5
Morogoro,-6.816667,37.666667,Maize,100 KG,41491.67,2009,6
Morogoro,-6.816667,37.666667,Rice,100 KG,112916.67,2009,6
Morogoro,-6.816667,37.666667,Beans,100 KG,106583.33,2009,6
Morogoro,-6.816667,37.666667,Maize,100 KG,40000.0,2009,8
Morogoro,-6.816667,37.666667,Rice,100 KG,110000.0,2009,8
Morogoro,-6.816667,37.666667,Maize,100 KG,40300.0,2009,9
Morogoro,-6.816667,37.666667,Rice,100 KG,110000.0,2009,9
Morogoro,-6.816667,37.666667,Maize,100 KG,41500.0,2009,10
Morogoro,-6.816667,37.666667,Rice,100 KG,105000.0,2009,10
Morogoro,-6.816667,37.666667,Maize,100 KG,45000.0,2009,11
Morogoro,-6.816667,37.666667,Rice,100 KG,110000.0,2009,11
Morogoro,-6.816667,37.666667,Maize,100 KG,45500.0,2009,12
Morogoro,-6.816667,37.666667,Rice,100 KG,105000.0,2009,12
Morogoro,-6.816667,37.666667,Maize,100 KG,53100.0,2010,1
Morogoro,-6.816667,37.666667,Rice,100 KG,125000.0,2010,1
Morogoro,-6.816667,37.666667,Maize,100 KG,53000.0,2010,2
Morogoro,-6.816667,37.666667,Rice,100 KG,130000.0,2010,2
Morogoro,-6.816667,37.666667,Maize,100 KG,41000.0,2010,3
Morogoro,-6.816667,37.666667,Rice,100 KG,125000.0,2010,3
Morogoro,-6.816667,37.666667,Maize,100 KG,35000.0,2010,4
Morogoro,-6.816667,37.666667,Rice,100 KG,107000.0,2010,4
Morogoro,-6.816667,37.666667,Maize,100 KG,30900.0,2010,5
Morogoro,-6.816667,37.666667,Rice,100 KG,107000.0,2010,5
Morogoro,-6.816667,37.666667,Maize,100 KG,34038.0,2010,6
Morogoro,-6.816667,37.666667,Rice,100 KG,104231.0,2010,6
Morogoro,-6.816667,37.666667,Maize,100 KG,31583.0,2010,7
Morogoro,-6.816667,37.666667,Rice,100 KG,95625.0,2010,7
Morogoro,-6.816667,37.666667,Maize,100 KG,32613.0,2010,8
Morogoro,-6.816667,37.666667,Rice,100 KG,94792.0,2010,8
Morogoro,-6.816667,37.666667,Maize,100 KG,30407.0,2010,9
Morogoro,-6.816667,37.666667,Rice,100 KG,94529.0,2010,9
Morogoro,-6.816667,37.666667,Maize,100 KG,29733.0,2010,10
Morogoro,-6.816667,37.666667,Rice,100 KG,87914.0,2010,10
Morogoro,-6.816667,37.666667,Maize,100 KG,32100.0,2010,11
Morogoro,-6.816667,37.666667,Rice,100 KG,95700.0,2010,11
Morogoro,-6.816667,37.666667,Maize,100 KG,38729.0,2010,12
Morogoro,-6.816667,37.666667,Rice,100 KG,95714.0,2010,12
Morogoro,-6.816667,37.666667,Maize,100 KG,43875.0,2011,1
Morogoro,-6.816667,37.666667,Rice,100 KG,100000.0,2011,1
Morogoro,-6.816667,37.666667,Maize,100 KG,39806.0,2011,2
Morogoro,-6.816667,37.666667,Rice,100 KG,100600.0,2011,2
Morogoro,-6.816667,37.666667,Maize,100 KG,63120.0,2011,3
Morogoro,-6.816667,37.666667,Rice,100 KG,106166.6,2011,3
Morogoro,-6.816667,37.666667,Maize,100 KG,43883.0,2011,4
Morogoro,-6.816667,37.666667,Rice,100 KG,110000.0,2011,4
Morogoro,-6.816667,37.666667,Maize,100 KG,41000.0,2011,5
Morogoro,-6.816667,37.666667,Rice,100 KG,120000.0,2011,5
Morogoro,-6.816667,37.666667,Beans,100 KG,105000.0,2011,5
Morogoro,-6.816667,37.666667,Maize,100 KG,42400.0,2011,6
Morogoro,-6.816667,37.666667,Rice,100 KG,115000.0,2011,6
Morogoro,-6.816667,37.666667,Beans,100 KG,102500.0,2011,6
Morogoro,-6.816667,37.666667,Maize,100 KG,41413.0,2011,7
Morogoro,-6.816667,37.666667,Rice,100 KG,111042.0,2011,7
Morogoro,-6.816667,37.666667,Beans,100 KG,114833.0,2011,7
Morogoro,-6.816667,37.666667,Maize,100 KG,40332.0,2011,8
Morogoro,-6.816667,37.666667,Rice,100 KG,107292.0,2011,8
Morogoro,-6.816667,37.666667,Beans,100 KG,114646.0,2011,8
Morogoro,-6.816667,37.666667,Maize,100 KG,38597.0,2011,9
Morogoro,-6.816667,37.666667,Rice,100 KG,100313.0,2011,9
Morogoro,-6.816667,37.666667,Maize,100 KG,40107.0,2011,10
Morogoro,-6.816667,37.666667,Rice,100 KG,115417.0,2011,10
Morogoro,-6.816667,37.666667,Beans,100 KG,122708.0,2011,10
Morogoro,-6.816667,37.666667,Maize,100 KG,38214.0,2011,11
Morogoro,-6.816667,37.666667,Rice,100 KG,129615.0,2011,11
Morogoro,-6.816667,37.666667,Beans,100 KG,124231.0,2011,11
Morogoro,-6.816667,37.666667,Maize,100 KG,38786.0,2011,12
Morogoro,-6.816667,37.666667,Rice,100 KG,135357.0,2011,12
Morogoro,-6.816667,37.666667,Maize,100 KG,41336.0,2012,1
Morogoro,-6.816667,37.666667,Rice,100 KG,153077.0,2012,1
Morogoro,-6.816667,37.666667,Maize,100 KG,41659.0,2012,2
Morogoro,-6.816667,37.666667,Rice,100 KG,157577.0,2012,2
Morogoro,-6.816667,37.666667,Beans,100 KG,147115.0,2012,2
Morogoro,-6.816667,37.666667,Maize,100 KG,43747.0,2012,3
Morogoro,-6.816667,37.666667,Rice,100 KG,152778.0,2012,3
Morogoro,-6.816667,37.666667,Beans,100 KG,143056.0,2012,3
Morogoro,-6.816667,37.666667,Maize,100 KG,47551.0,2012,4
Morogoro,-6.816667,37.666667,Rice,100 KG,169545.0,2012,4
Morogoro,-6.816667,37.666667,Beans,100 KG,138182.0,2012,4
Morogoro,-6.816667,37.666667,Maize,100 KG,57349.0,2012,5
Morogoro,-6.816667,37.666667,Rice,100 KG,177423.0,2012,5
Morogoro,-6.816667,37.666667,Beans,100 KG,144135.0,2012,5
Morogoro,-6.816667,37.666667,Maize,100 KG,48940.0,2012,6
Morogoro,-6.816667,37.666667,Rice,100 KG,156100.0,2012,6
Morogoro,-6.816667,37.666667,Beans,100 KG,148950.0,2012,6
Morogoro,-6.816667,37.666667,Maize,100 KG,44774.0,2012,7
Morogoro,-6.816667,37.666667,Rice,100 KG,160769.0,2012,7
Morogoro,-6.816667,37.666667,Beans,100 KG,146038.0,2012,7
Morogoro,-6.816667,37.666667,Maize,100 KG,43474.8,2012,8
Morogoro,-6.816667,37.666667,Rice,100 KG,155000.0,2012,8
Morogoro,-6.816667,37.666667,Beans,100 KG,125000.0,2012,8
Morogoro,-6.816667,37.666667,Maize,100 KG,49647.88,2012,9
Morogoro,-6.816667,37.666667,Rice,100 KG,150000.0,2012,9
Morogoro,-6.816667,37.666667,Beans,100 KG,125375.0,2012,9
Morogoro,-6.816667,37.666667,Maize,100 KG,57718.0,2012,10
Morogoro,-6.816667,37.666667,Rice,100 KG,160500.0,2012,10
Morogoro,-6.816667,37.666667,Maize,100 KG,69083.0,2012,11
Morogoro,-6.816667,37.666667,Rice,100 KG,180833.0,2012,11
Morogoro,-6.816667,37.666667,Maize,100 KG,78539.44,2012,12
Morogoro,-6.816667,37.666667,Rice,100 KG,181666.67,2012,12
Morogoro,-6.816667,37.666667,Beans,100 KG,144444.44,2012,12
Morogoro,-6.816667,37.666667,Maize,100 KG,79590.0,2013,1
Morogoro,-6.816667,37.666667,Rice,100 KG,181250.0,2013,1
Morogoro,-6.816667,37.666667,Beans,100 KG,161000.0,2013,1
Morogoro,-6.816667,37.666667,Maize,100 KG,80096.55,2013,2
Morogoro,-6.816667,37.666667,Rice,100 KG,187045.45,2013,2
Morogoro,-6.816667,37.666667,Maize,100 KG,76363.75,2013,3
Morogoro,-6.816667,37.666667,Rice,100 KG,174375.0,2013,3
Morogoro,-6.816667,37.666667,Maize,100 KG,72672.5,2013,4
Morogoro,-6.816667,37.666667,Rice,100 KG,148229.25,2013,4
Morogoro,-6.816667,37.666667,Maize,100 KG,59480.8,2013,5
Morogoro,-6.816667,37.666667,Rice,100 KG,128500.0,2013,5
Morogoro,-6.816667,37.666667,Beans,100 KG,119166.8,2013,5
Morogoro,-6.816667,37.666667,Maize,100 KG,48931.0,2013,6
Morogoro,-6.816667,37.666667,Rice,100 KG,125000.0,2013,6
Morogoro,-6.816667,37.666667,Beans,100 KG,132222.33,2013,6
Morogoro,-6.816667,37.666667,Maize,100 KG,48133.0,2013,7
Morogoro,-6.816667,37.666667,Rice,100 KG,121875.0,2013,7
Morogoro,-6.816667,37.666667,Beans,100 KG,119375.0,2013,7
Morogoro,-6.816667,37.666667,Maize,100 KG,48849.83,2013,8
Morogoro,-6.816667,37.666667,Rice,100 KG,111250.0,2013,8
Morogoro,-6.816667,37.666667,Beans,100 KG,123888.83,2013,8
Morogoro,-6.816667,37.666667,Maize,100 KG,53100.0,2013,9
Morogoro,-6.816667,37.666667,Rice,100 KG,101666.75,2013,9
Morogoro,-6.816667,37.666667,Beans,100 KG,127291.75,2013,9
Morogoro,-6.816667,37.666667,Maize,100 KG,48083.25,2013,10
Morogoro,-6.816667,37.666667,Rice,100 KG,102500.0,2013,10
Morogoro,-6.816667,37.666667,Maize,100 KG,53791.75,2013,11
Morogoro,-6.816667,37.666667,Rice,100 KG,113958.5,2013,11
Morogoro,-6.816667,37.666667,Beans,100 KG,144791.75,2013,11
Morogoro,-6.816667,37.666667,Maize,100 KG,55000.0,2013,12
Morogoro,-6.816667,37.666667,Rice,100 KG,115000.0,2013,12
Morogoro,-6.816667,37.666667,Beans,100 KG,145000.0,2013,12
Morogoro,-6.816667,37.666667,Maize,100 KG,57083.25,2014,1
Morogoro,-6.816667,37.666667,Rice,100 KG,112083.25,2014,1
Morogoro,-6.816667,37.666667,Maize,100 KG,57000.0,2014,2
Morogoro,-6.816667,37.666667,Rice,100 KG,112708.0,2014,2
Morogoro,-6.816667,37.666667,Maize,100 KG,47233.0,2014,3
Morogoro,-6.816667,37.666667,Rice,100 KG,123125.0,2014,3
Morogoro,-6.816667,37.666667,Maize,100 KG,48275.0,2014,4
Morogoro,-6.816667,37.666667,Rice,100 KG,132750.0,2014,4
Morogoro,-6.816667,37.666667,Maize,100 KG,53223.08,2014,5
Morogoro,-6.816667,37.666667,Rice,100 KG,132884.62,2014,5
Morogoro,-6.816667,37.666667,Beans,100 KG,167250.0,2014,5
Morogoro,-6.816667,37.666667,Maize,100 KG,69665.75,2014,6
Morogoro,-6.816667,37.666667,Rice,100 KG,127291.75,2014,6
Morogoro,-6.816667,37.666667,Beans,100 KG,166520.75,2014,6
Morogoro,-6.816667,37.666667,Maize,100 KG,33795.0,2014,7
Morogoro,-6.816667,37.666667,Rice,100 KG,104773.0,2014,7
Morogoro,-6.816667,37.666667,Beans,100 KG,143864.0,2014,7
Morogoro,-6.816667,37.666667,Maize,100 KG,30683.0,2014,8
Morogoro,-6.816667,37.666667,Rice,100 KG,92292.0,2014,8
Morogoro,-6.816667,37.666667,Beans,100 KG,142500.0,2014,8
Morogoro,-6.816667,37.666667,Maize,100 KG,33754.0,2014,9
Morogoro,-6.816667,37.666667,Rice,100 KG,101538.0,2014,9
Morogoro,-6.816667,37.666667,Beans,100 KG,147115.0,2014,9
Morogoro,-6.816667,37.666667,Maize,100 KG,34229.0,2014,11
Morogoro,-6.816667,37.666667,Rice,100 KG,108750.0,2014,11
Morogoro,-6.816667,37.666667,Beans,100 KG,153214.0,2014,11
Morogoro,-6.816667,37.666667,Maize,100 KG,34369.0,2014,12
Morogoro,-6.816667,37.666667,Rice,100 KG,128462.0,2014,12
Morogoro,-6.816667,37.666667,Beans,100 KG,162115.0,2014,12
Morogoro,-6.816667,37.666667,Maize,100 KG,34280.0,2015,1
Morogoro,-6.816667,37.666667,Rice,100 KG,130750.0,2015,1
Morogoro,-6.816667,37.666667,Maize,100 KG,33238.0,2015,2
Morogoro,-6.816667,37.666667,Rice,100 KG,137500.0,2015,2
Morogoro,-6.816667,37.666667,Maize,100 KG,39500.0,2015,3
Morogoro,-6.816667,37.666667,Rice,100 KG,158750.0,2015,3
Morogoro,-6.816667,37.666667,Maize,100 KG,49182.0,2015,4
Morogoro,-6.816667,37.666667,Rice,100 KG,162045.0,2015,4
Morogoro,-6.816667,37.666667,Maize,100 KG,52208.0,2015,5
Morogoro,-6.816667,37.666667,Rice,100 KG,163750.0,2015,5
Morogoro,-6.816667,37.666667,Beans,100 KG,185833.0,2015,5
Morogoro,-6.816667,37.666667,Maize,100 KG,55889.0,2015,6
Morogoro,-6.816667,37.666667,Rice,100 KG,159444.0,2015,6
Morogoro,-6.816667,37.666667,Beans,100 KG,193889.0,2015,6
Morogoro,-6.816667,37.666667,Maize,100 KG,55231.0,2015,7
Morogoro,-6.816667,37.666667,Rice,100 KG,148958.0,2015,7
Morogoro,-6.816667,37.666667,Beans,100 KG,158542.0,2015,7
Morogoro,-6.816667,37.666667,Maize,100 KG,49850.0,2015,8
Morogoro,-6.816667,37.666667,Rice,100 KG,141041.67,2015,8
Morogoro,-6.816667,37.666667,Maize,100 KG,56500.0,2015,9
Morogoro,-6.816667,37.666667,Rice,100 KG,170227.0,2015,9
Morogoro,-6.816667,37.666667,Maize,100 KG,59770.0,2015,10
Morogoro,-6.816667,37.666667,Rice,100 KG,184750.0,2015,10
Morogoro,-6.816667,37.666667,Beans,100 KG,182000.0,2015,10
Morogoro,-6.816667,37.666667,Maize,100 KG,78000.0,2015,11
Morogoro,-6.816667,37.666667,Rice,100 KG,176136.0,2015,11
Morogoro,-6.816667,37.666667,Beans,100 KG,180455.0,2015,11
Morogoro,-6.816667,37.666667,Maize,100 KG,70455.0,2015,12
Morogoro,-6.816667,37.666667,Rice,100 KG,180909.0,2015,12
Morogoro,-6.816667,37.666667,Beans,100 KG,184773.0,2015,12
Morogoro,-6.816667,37.666667,Maize,100 KG,68000.0,2016,1
Morogoro,-6.816667,37.666667,Rice,100 KG,185000.0,2016,1
Morogoro,-6.816667,37.666667,Beans,100 KG,185208.0,2016,1
Morogoro,-6.816667,37.666667,Maize,100 KG,57350.0,2016,2
Morogoro,-6.816667,37.666667,Rice,100 KG,185000.0,2016,2
Morogoro,-6.816667,37.666667,Beans,100 KG,189500.0,2016,2
Morogoro,-6.816667,37.666667,Maize,100 KG,64333.0,2016,3
Morogoro,-6.816667,37.666667,Rice,100 KG,195000.0,2016,3
Morogoro,-6.816667,37.666667,Beans,100 KG,171667.0,2016,3
Morogoro,-6.816667,37.666667,Maize,100 KG,61614.0,2016,4
Morogoro,-6.816667,37.666667,Rice,100 KG,207955.0,2016,4
Morogoro,-6.816667,37.666667,Maize,100 KG,59122.0,2016,5
Morogoro,-6.816667,37.666667,Rice,100 KG,180500.0,2016,5
Morogoro,-6.816667,37.666667,Beans,100 KG,169000.0,2016,5
Morogoro,-6.816667,37.666667,Maize,100 KG,60500.0,2016,6
Morogoro,-6.816667,37.666667,Rice,100 KG,182083.0,2016,6
Morogoro,-6.816667,37.666667,Beans,100 KG,172500.0,2016,6
Morogoro,-6.816667,37.666667,Maize,100 KG,57667.0,2016,7
Morogoro,-6.816667,37.666667,Rice,100 KG,162917.0,2016,7
Morogoro,-6.816667,37.666667,Beans,100 KG,173125.0,2016,7
Morogoro,-6.816667,37.666667,Maize,100 KG,60000.0,2016,8
Morogoro,-6.816667,37.666667,Rice,100 KG,142273.0,2016,8
Morogoro,-6.816667,37.666667,Beans,100 KG,171591.0,2016,8
Morogoro,-6.816667,37.666667,Maize,100 KG,59333.0,2016,9
Morogoro,-6.816667,37.666667,Rice,100 KG,139375.0,2016,9
Morogoro,-6.816667,37.666667,Beans,100 KG,175000.0,2016,9
Morogoro,-6.816667,37.666667,Maize,100 KG,77844.0,2016,10
Morogoro,-6.816667,37.666667,Rice,100 KG,156875.0,2016,10
Morogoro,-6.816667,37.666667,Maize,100 KG,85425.0,2016,11
Morogoro,-6.816667,37.666667,Rice,100 KG,150758.0,2016,11
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2016,12
Morogoro,-6.816667,37.666667,Rice,100 KG,146667.0,2016,12
Morogoro,-6.816667,37.666667,Beans,100 KG,190000.0,2016,12
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2017,1
Morogoro,-6.816667,37.666667,Rice,100 KG,152400.0,2017,1
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2017,2
Morogoro,-6.816667,37.666667,Rice,100 KG,172500.0,2017,2
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2017,3
Morogoro,-6.816667,37.666667,Rice,100 KG,104266.67,2017,3
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2017,4
Morogoro,-6.816667,37.666667,Rice,100 KG,180500.0,2017,4
Morogoro,-6.816667,37.666667,Maize,100 KG,99927.775,2017,5
Morogoro,-6.816667,37.666667,Rice,100 KG,193611.11,2017,5
Morogoro,-6.816667,37.666667,Beans,100 KG,181388.89,2017,5
Morogoro,-6.816667,37.666667,Maize,100 KG,64157.73,2017,6
Morogoro,-6.816667,37.666667,Rice,100 KG,176944.44,2017,6
Morogoro,-6.816667,37.666667,Beans,100 KG,183296.3,2017,6
Morogoro,-6.816667,37.666667,Maize,100 KG,52620.17,2017,7
Morogoro,-6.816667,37.666667,Rice,100 KG,155000.0,2017,7
Morogoro,-6.816667,37.666667,Beans,100 KG,177777.78,2017,7
Morogoro,-6.816667,37.666667,Maize,100 KG,51172.0,2017,8
Morogoro,-6.816667,37.666667,Rice,100 KG,168000.0,2017,8
Morogoro,-6.816667,37.666667,Beans,100 KG,180500.0,2017,8
Morogoro,-6.816667,37.666667,Maize,100 KG,51650.0,2017,9
Morogoro,-6.816667,37.666667,Rice,100 KG,153333.33,2017,9
Morogoro,-6.816667,37.666667,Beans,100 KG,179444.44,2017,9
Morogoro,-6.816667,37.666667,Maize,100 KG,49300.0,2017,10
Morogoro,-6.816667,37.666667,Rice,100 KG,170000.0,2017,10
Morogoro,-6.816667,37.666667,Maize,100 KG,46865.0,2017,11
Morogoro,-6.816667,37.666667,Rice,100 KG,172500.0,2017,11
Morogoro,-6.816667,37.666667,Beans,100 KG,187500.0,2017,11
Morogoro,-6.816667,37.666667,Maize,100 KG,44154.25,2018,2
Morogoro,-6.816667,37.666667,Rice,100 KG,183125.0,2018,2
Morogoro,-6.816667,37.666667,Maize,100 KG,46733.5,2018,3
